@relation mushroom-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute Edibility {p,e}
@attribute CapShape {x,b,s,f,k,c}
@attribute CapSurface {s,y,f,g}
@attribute CapColor {n,y,w,g,e,p,b,u,c,r}
@attribute Bruises {t,f}
@attribute Odor {p,a,l,n,f,c,y,s,m}
@attribute GillAttachment {f,a}
@attribute GillSpacing {c,w}
@attribute GillSize {n,b}
@attribute GillColor {k,n,g,p,w,h,u,e,b,r,y,o}
@attribute StalkShape {e,t}
@attribute StalkSurfaceAboveRing {s,f,k,y}
@attribute StalkSurfaceBelowRing {s,f,y,k}
@attribute StalkColorAboveRing {w,g,p,n,b,e,o,c,y}
@attribute StalkColorBelowRing {w,p,g,b,n,e,y,o,c}
@attribute VeilType {p}
@attribute VeilColor {w,n,o,y}
@attribute RingNumber {o,t,n}
@attribute RingType {p,e,l,f,n}
@attribute SporePrintColor {k,n,u,h,w,r,o,y,b}
@attribute Population {s,n,a,v,y,c}
@attribute Habitat {u,g,m,d,p,w,l}

@data
p,?,s,e,f,s,f,c,n,b,t,s,k,p,w,p,w,?,e,w,v,l
e,k,f,c,f,n,f,w,n,w,e,f,f,w,?,p,w,?,e,w,v,l
p,f,s,n,f,s,f,c,n,b,t,k,?,w,w,p,w,o,e,w,v,l
p,f,y,n,f,s,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l
p,x,s,n,f,y,f,c,n,?,t,s,s,p,p,p,w,o,e,w,v,?
e,k,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,?,y,c,l
p,k,s,n,f,y,f,c,?,b,t,s,s,p,p,p,w,o,e,w,?,?
e,b,s,n,f,?,a,c,b,n,e,s,s,o,o,p,?,o,p,n,?,l
e,b,s,n,f,n,?,c,b,o,e,s,s,o,o,p,n,?,p,n,c,l
e,f,s,n,f,n,a,?,?,o,e,s,s,o,o,p,n,o,p,y,c,l
p,f,y,n,f,s,?,?,n,b,?,s,k,p,w,p,?,o,e,w,v,l
p,f,y,n,?,s,f,c,n,b,t,k,s,p,p,p,w,o,e,w,v,l
p,k,?,e,f,?,f,c,n,b,t,s,?,p,w,p,w,o,e,w,v,l
p,k,s,e,?,s,f,c,n,b,t,s,s,p,p,?,w,o,e,w,?,l
p,k,s,n,f,f,f,c,?,b,t,s,?,w,p,p,w,o,e,w,v,l
e,f,s,n,f,n,a,c,b,n,e,s,s,o,o,p,o,o,?,?,c,l
p,k,s,n,f,f,f,c,n,b,t,k,k,p,p,p,w,o,?,?,v,l
p,k,s,e,f,s,f,?,n,b,t,?,k,p,p,p,w,o,e,w,v,?
p,?,?,n,f,s,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,?
e,b,s,n,f,n,a,c,b,y,e,?,?,o,o,p,o,o,p,n,c,l
e,f,f,c,f,n,f,w,n,w,e,f,f,w,?,p,w,o,?,w,v,l
e,b,s,n,f,n,a,c,b,n,e,s,s,o,o,p,n,?,?,n,v,l
e,?,s,n,f,n,a,c,?,y,e,s,s,o,o,p,o,o,?,b,v,l
p,x,s,e,f,s,f,c,n,b,t,k,s,p,?,p,w,o,e,w,v,?
p,k,s,e,f,s,f,c,n,b,t,k,s,w,w,p,w,?,e,w,v,l
p,k,s,e,f,?,f,?,n,b,t,s,s,p,w,p,w,o,e,w,v,l
p,k,y,n,?,s,f,c,n,b,t,s,k,w,?,p,w,o,e,w,v,l
p,k,y,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,?,l
p,k,s,n,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,?,v,l
e,?,s,n,?,n,a,c,b,o,e,s,s,o,o,p,o,o,p,n,c,l
p,x,y,n,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,v,l
e,?,s,n,f,n,a,c,b,n,e,s,s,o,o,?,n,o,p,o,c,l
e,f,s,n,f,?,a,c,b,y,e,s,s,o,o,p,o,o,p,o,c,l
e,?,s,n,f,n,a,?,b,o,e,s,s,o,?,p,?,o,p,o,v,l
p,k,s,n,f,y,f,c,?,b,t,k,k,p,p,?,w,o,?,w,v,l
e,x,y,n,f,n,f,w,n,w,e,s,s,w,n,p,w,o,e,w,v,l
e,x,s,n,f,n,a,c,b,y,e,?,s,o,o,p,?,?,?,b,c,l
p,k,y,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,l
e,f,s,n,f,n,a,c,b,o,e,s,s,?,o,?,n,o,p,o,v,l
e,k,s,n,f,n,a,c,b,y,e,s,?,?,o,?,n,?,p,y,v,l
e,f,s,n,f,n,a,c,b,n,e,?,s,o,o,p,o,o,p,b,c,l
p,f,y,g,f,f,f,c,b,h,e,k,k,b,n,p,w,o,l,?,y,p
e,x,?,y,?,?,f,c,b,?,e,s,y,w,w,p,w,?,p,k,?,p
p,x,s,n,f,s,f,c,n,b,t,k,?,?,w,p,w,o,e,w,v,p
p,f,y,e,f,s,f,c,n,b,?,s,s,w,w,p,w,o,e,w,v,p
p,x,s,?,f,s,f,c,n,b,t,s,k,w,w,p,w,o,e,?,v,p
p,f,y,n,f,s,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p
p,f,s,e,?,s,f,c,n,b,t,k,s,w,w,p,w,o,e,w,v,p
p,x,f,?,f,f,f,c,b,h,e,?,k,p,?,p,w,o,l,h,?,p
p,x,y,y,f,f,f,c,b,g,e,k,k,p,n,p,w,o,l,h,y,p
p,?,?,y,f,f,f,c,?,g,e,k,k,b,p,p,w,o,l,h,v,p
p,f,?,n,f,s,f,c,n,?,?,s,k,p,w,p,w,o,e,w,v,p
p,x,y,?,f,f,f,c,b,h,e,k,k,p,n,p,w,o,l,h,v,p
p,x,f,y,f,f,?,c,b,g,e,k,k,n,p,p,w,o,l,h,v,p
p,?,y,y,?,?,f,c,b,h,e,k,k,b,p,p,w,o,l,h,v,p
p,x,y,g,f,f,f,c,b,h,e,k,k,p,p,p,w,o,l,h,y,?
p,f,s,e,f,f,f,?,n,b,t,s,k,p,w,p,w,o,e,w,v,p
p,?,y,n,f,s,f,c,n,b,t,k,s,p,?,p,w,o,e,w,v,p
p,x,y,e,f,s,?,c,?,b,t,k,k,w,p,p,w,o,e,w,v,p
p,f,s,n,f,s,f,c,n,b,t,s,s,?,p,p,w,o,?,w,v,p
p,x,y,?,f,y,f,c,n,b,t,k,s,p,p,p,w,?,e,w,v,p
p,f,y,y,f,f,?,c,b,p,e,?,k,n,p,p,w,o,l,h,v,p
p,x,y,n,f,s,f,c,n,b,t,s,k,?,p,?,w,o,e,?,v,p
p,f,?,n,f,y,f,c,n,b,t,k,s,p,?,p,?,o,e,w,v,p
p,x,?,e,f,f,f,c,n,b,t,s,s,w,?,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,k,s,?,p,p,w,o,e,w,v,p
p,f,f,y,f,f,f,c,b,g,e,k,?,p,n,p,w,?,l,h,v,p
p,f,y,?,f,f,f,c,n,b,t,s,k,p,p,p,w,o,?,?,v,p
e,x,y,y,t,l,f,c,b,p,e,s,y,w,?,?,w,o,p,k,s,p
p,k,s,?,f,y,f,c,n,b,t,s,k,p,p,?,w,o,?,w,v,p
p,f,y,y,?,f,f,c,b,p,e,k,k,n,b,p,w,?,l,h,?,p
p,k,s,n,f,y,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
p,?,y,e,f,f,f,c,n,b,t,s,k,?,p,?,?,?,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,?
p,?,y,y,f,f,f,c,b,g,e,k,k,p,b,p,w,o,l,h,y,p
p,f,y,g,f,f,f,c,b,p,e,?,k,n,?,p,w,o,l,h,y,p
p,x,s,e,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,?,p
p,f,y,e,f,s,f,c,n,b,t,s,s,w,p,p,w,?,e,w,?,p
p,f,y,e,f,y,f,c,n,b,t,s,s,w,p,p,?,o,e,w,v,p
p,f,y,g,f,f,f,c,?,p,e,k,k,p,n,p,w,o,l,h,?,p
p,x,f,y,?,f,f,?,b,g,e,k,k,p,p,p,w,o,l,h,v,p
p,f,s,?,f,s,f,c,n,b,t,s,s,w,p,p,w,o,e,?,v,p
e,f,s,c,t,n,f,c,b,w,e,?,s,w,w,p,?,t,p,w,y,p
p,k,y,e,f,s,f,c,n,?,t,k,s,p,w,p,?,o,e,w,?,p
e,x,y,y,t,a,f,c,b,n,?,s,y,w,w,?,w,o,p,n,s,p
p,k,y,e,f,y,f,c,?,?,t,k,s,w,?,p,w,o,e,?,v,p
p,x,y,y,f,f,f,c,b,g,e,k,k,b,n,p,w,o,l,h,v,p
p,x,f,g,f,f,f,c,b,?,e,k,?,n,p,p,w,o,l,h,y,p
e,f,y,y,t,a,f,c,b,w,e,?,y,?,w,p,w,o,p,n,s,p
p,f,f,g,f,f,f,c,b,p,e,?,k,p,p,p,?,o,l,h,v,p
p,f,y,y,f,f,f,c,b,?,e,?,?,?,n,?,w,o,l,h,v,p
p,f,f,y,?,f,f,c,b,p,e,k,k,b,n,p,w,?,l,h,v,p
p,k,s,e,f,f,f,c,n,b,t,s,s,w,w,p,w,o,e,w,v,p
e,f,y,y,t,l,f,?,b,p,e,?,y,w,w,?,w,o,p,?,s,p
p,k,y,n,f,y,f,c,n,b,t,s,k,p,w,p,w,o,e,w,v,p
p,x,s,e,?,s,f,c,n,b,t,k,k,w,p,p,w,o,e,w,v,p
p,x,y,g,f,f,f,c,b,p,?,k,k,n,n,p,w,o,l,?,y,p
p,k,y,e,f,f,?,c,n,b,t,?,k,?,w,p,w,o,e,w,v,p
p,k,s,n,?,f,f,c,n,b,t,k,k,p,w,p,w,o,e,w,v,p
p,k,s,n,?,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,?,p
p,x,y,n,f,f,f,c,n,b,t,k,s,w,w,p,w,o,e,w,?,p
p,x,y,g,?,f,f,c,b,h,e,k,k,?,b,p,w,o,l,h,v,p
e,x,?,?,t,a,f,c,b,p,e,s,y,w,w,p,w,o,p,?,s,p
p,x,s,e,f,y,f,c,n,b,t,k,s,w,p,p,w,o,?,w,v,p
p,?,f,g,f,f,f,?,b,p,e,?,k,p,n,p,w,o,l,h,v,p
e,?,y,n,t,?,f,c,b,n,e,s,y,w,w,p,w,o,p,n,y,p
p,f,y,y,f,f,f,c,b,h,e,k,?,?,b,p,w,o,l,h,y,p
p,x,f,g,f,f,f,c,b,p,e,k,k,p,?,p,w,o,l,h,y,p
p,x,f,g,f,f,f,c,b,p,e,k,?,b,b,p,w,o,l,h,v,p
e,?,y,y,t,a,f,c,b,n,e,s,?,w,w,p,w,o,p,n,y,?
p,k,s,n,f,f,f,c,n,b,t,k,s,?,p,?,w,o,e,w,v,p
p,f,y,y,f,f,f,c,b,h,e,k,k,p,b,p,w,o,l,h,?,p
p,f,y,y,f,f,f,c,b,p,e,k,k,b,b,p,w,o,l,h,v,p
p,x,y,e,f,s,f,c,n,b,t,s,k,p,?,p,w,o,e,w,?,p
p,f,y,y,f,?,f,c,b,h,e,k,k,?,n,p,w,o,l,h,v,p
p,x,s,e,f,y,f,c,n,b,?,?,s,w,p,p,w,o,?,w,v,p
p,?,s,e,f,s,f,c,n,b,t,s,k,p,p,p,w,o,e,?,v,p
p,x,?,e,f,s,?,c,n,b,t,k,s,p,w,p,w,o,e,w,v,p
p,x,y,y,f,f,f,c,b,p,e,k,k,n,p,?,w,o,l,h,y,p
p,x,f,y,f,?,f,c,b,p,e,k,k,n,p,?,w,o,l,?,v,p
e,?,y,n,t,l,f,c,b,w,e,s,y,w,w,p,w,o,p,k,y,?
p,k,y,?,f,s,f,?,?,b,t,k,s,p,p,p,w,o,e,w,?,p
e,f,y,y,t,l,f,c,b,n,e,s,y,w,w,?,w,o,p,k,?,p
p,x,y,g,f,f,f,c,b,g,e,k,k,b,p,p,w,o,l,h,v,p
p,k,y,n,f,s,f,?,n,b,t,s,k,w,p,p,w,o,e,w,v,p
p,f,f,g,f,f,f,c,b,h,e,?,k,n,p,p,w,o,l,h,v,p
p,x,y,e,f,f,?,c,n,b,?,k,k,w,p,p,w,o,e,w,v,p
p,k,s,e,f,f,f,c,n,b,t,s,s,w,p,p,w,o,e,w,v,p
p,f,y,?,f,f,f,c,b,h,e,k,k,p,n,p,w,o,l,h,?,p
p,f,?,g,?,f,f,c,b,?,e,k,k,b,p,p,w,o,l,?,?,p
p,k,y,n,f,s,f,c,n,b,t,k,?,w,?,p,w,o,?,w,v,p
p,x,s,e,f,f,f,c,n,b,t,s,k,w,w,p,w,o,e,w,v,p
p,f,s,n,f,?,f,c,n,b,t,k,k,?,p,p,w,o,e,w,v,p
p,k,y,e,?,f,f,c,n,b,t,s,?,w,p,p,?,o,e,?,v,p
p,x,s,n,f,f,f,c,n,b,?,k,k,p,w,p,w,o,e,w,v,p
p,x,?,y,f,f,f,c,b,p,e,k,k,p,?,p,w,o,l,h,?,p
e,x,y,y,?,l,f,?,b,p,e,s,y,w,w,p,w,o,p,k,y,p
p,f,y,?,f,f,f,c,b,g,e,k,k,p,n,p,w,o,?,h,y,?
p,x,y,e,f,f,f,c,n,b,?,k,s,w,p,p,w,o,e,w,v,p
e,f,y,g,t,n,f,?,b,w,e,s,s,w,w,p,w,t,p,?,v,p
p,f,s,?,f,f,f,?,n,b,t,s,s,w,w,p,w,o,e,w,v,p
p,k,y,n,f,s,f,c,n,b,t,k,s,w,?,p,w,o,?,w,v,p
p,f,y,?,f,s,f,c,?,b,t,s,?,w,w,p,w,o,e,w,?,p
p,?,y,g,f,f,f,c,b,g,e,k,k,b,b,p,w,o,l,h,y,p
p,x,y,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p
p,f,s,n,f,y,f,c,n,b,t,k,k,w,w,p,w,o,e,w,?,p
p,x,y,e,f,f,f,c,n,b,t,?,s,w,w,p,?,o,e,w,v,p
p,f,y,y,?,f,f,c,?,g,e,k,k,b,b,p,w,?,l,h,v,p
p,x,y,e,f,?,f,c,n,b,t,k,s,?,p,p,w,o,e,w,v,p
p,f,f,y,f,f,?,c,b,g,e,k,k,n,p,p,w,o,?,?,v,p
p,k,s,n,f,s,f,c,n,b,t,k,k,p,p,p,w,o,e,?,v,p
p,?,s,e,f,f,f,c,n,b,t,s,s,p,p,p,w,o,e,w,v,p
e,x,y,n,t,a,f,c,b,n,e,s,?,w,w,p,w,o,p,k,s,p
p,k,?,e,f,s,f,c,n,b,t,?,s,p,w,p,w,o,e,w,v,p
p,?,s,e,f,f,?,c,n,?,t,?,k,w,p,p,w,?,e,w,v,p
e,b,y,w,t,l,f,?,b,w,e,s,s,w,w,p,w,o,p,n,n,m
e,b,?,w,t,a,f,c,b,w,e,s,s,?,w,p,?,o,p,n,n,?
e,x,s,w,?,a,f,c,b,k,e,s,s,w,w,?,w,o,p,n,s,m
e,b,y,w,t,l,f,?,b,n,e,s,?,w,w,p,?,o,p,k,s,m
e,b,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,?,p,k,s,m
e,b,s,y,t,l,f,?,?,g,?,s,s,w,w,p,w,o,p,n,?,m
e,x,s,y,t,l,f,c,b,k,e,s,s,w,w,p,w,o,?,k,?,m
e,b,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,o,p,?,s,m
p,b,y,b,t,n,?,c,b,r,e,s,s,w,w,p,w,t,p,r,?,m
e,?,y,y,?,a,f,c,b,w,e,s,?,w,w,p,w,o,p,k,?,?
e,x,s,?,t,l,?,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m
e,b,s,w,t,l,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,m
e,x,y,y,t,a,?,c,b,k,e,s,?,w,w,p,w,o,p,k,s,m
p,b,?,w,t,n,f,c,b,r,e,s,s,w,w,p,w,t,p,r,?,m
p,b,y,p,t,n,?,c,b,r,e,s,s,w,w,p,w,t,?,r,v,m
e,x,y,w,t,?,f,c,b,?,e,s,s,?,w,p,w,o,p,k,n,m
p,?,y,p,t,n,f,c,b,w,e,s,s,?,w,p,w,t,p,r,v,m
e,x,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,?,s,m
e,b,y,?,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,n,s,m
e,x,y,y,?,?,f,c,b,k,e,s,s,w,?,p,w,o,p,k,n,?
e,b,y,w,t,a,?,c,b,w,e,s,s,w,w,p,w,o,p,k,s,m
e,x,y,w,t,l,f,c,b,n,?,s,s,w,w,p,w,o,p,k,?,m
e,x,y,w,t,?,f,c,b,g,e,s,s,w,w,p,w,o,p,n,s,?
p,f,s,b,t,n,f,c,b,r,e,s,s,w,w,p,?,t,?,r,v,m
e,?,y,w,t,a,f,c,b,n,?,s,s,w,w,p,w,o,p,n,s,m
e,x,y,y,t,l,f,c,?,w,e,s,s,?,w,p,w,o,p,n,n,m
e,x,s,y,t,?,f,c,b,?,e,?,s,w,w,p,w,o,p,k,n,m
e,b,s,y,t,a,f,c,b,w,e,s,s,w,w,p,?,o,p,n,s,m
e,x,y,y,t,l,f,c,b,g,e,s,s,w,w,p,?,o,p,n,?,m
e,f,s,b,t,?,f,c,?,e,e,s,s,?,w,p,?,t,e,?,?,w
e,k,?,e,?,n,?,c,b,w,?,?,s,w,w,p,?,t,e,w,c,w
e,k,y,p,t,n,f,?,b,?,e,s,s,w,w,p,w,t,e,w,?,w
e,x,s,p,?,n,f,?,b,?,?,s,s,w,w,p,w,t,e,?,c,w
e,?,y,n,t,n,?,c,b,e,e,s,s,?,?,p,w,t,e,w,c,w
e,?,s,b,t,n,f,c,b,e,?,s,s,w,e,?,w,t,e,?,c,?
e,f,y,n,t,n,f,c,b,w,e,s,s,w,w,p,w,t,e,w,c,w
e,x,s,n,t,n,?,c,b,w,e,?,s,w,w,?,w,?,e,w,c,?
e,k,y,n,t,?,f,c,b,w,e,s,s,e,w,p,w,?,e,w,c,w
e,k,y,e,t,?,f,?,b,e,?,s,?,w,e,p,w,t,e,w,c,w
e,f,y,b,t,n,f,c,b,e,e,s,s,w,?,p,w,t,e,w,c,w
e,?,s,p,t,n,?,c,b,w,e,s,s,?,w,p,w,t,e,?,?,w
e,x,y,e,t,n,f,c,b,?,e,s,s,e,e,p,?,t,e,w,c,w
e,f,s,e,t,n,f,c,b,e,e,s,s,e,e,p,w,t,e,w,c,w
e,f,?,e,t,n,?,c,?,w,e,s,s,e,e,p,w,?,?,w,c,w
e,x,y,b,t,n,?,c,b,w,e,s,s,e,w,p,w,t,?,w,c,w
e,k,s,e,t,?,f,c,?,w,e,s,s,e,e,p,w,t,e,w,c,w
e,?,y,?,t,n,f,c,b,e,?,s,s,w,e,p,w,t,e,?,c,w
e,f,y,b,t,n,f,c,b,w,e,s,s,w,w,p,w,t,e,w,c,w
e,?,y,n,t,n,?,c,b,w,e,s,s,w,e,?,w,t,e,w,c,w
p,x,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,n,s,?
e,x,f,g,f,n,f,c,n,p,e,s,s,?,w,p,w,o,p,n,v,u
e,s,f,n,f,n,f,c,n,k,e,s,s,w,w,p,w,o,p,?,v,?
e,?,f,g,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,n,y,u
p,f,y,n,t,p,f,c,n,w,e,s,s,w,w,p,w,o,p,k,s,u
e,s,f,g,f,?,f,c,n,g,?,s,s,w,w,p,w,o,p,n,v,u
p,x,y,n,t,p,f,c,n,p,e,s,?,w,w,p,w,?,p,n,v,u
p,x,s,n,t,p,f,c,n,k,?,s,s,w,w,p,w,?,p,n,v,u
e,f,f,n,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,n,y,u
p,?,?,w,t,p,?,c,n,k,e,s,?,w,w,p,w,o,p,n,s,?
p,x,s,n,t,p,f,c,n,p,e,s,?,?,w,p,w,o,p,n,v,u
p,x,y,n,t,p,f,c,n,k,?,s,s,w,w,p,w,o,p,n,s,u
e,s,f,g,f,n,f,c,n,n,e,s,s,w,w,p,w,o,p,k,y,u
p,x,y,w,t,p,f,c,n,w,e,s,s,w,?,?,w,o,p,?,s,?
p,f,y,w,t,p,?,c,n,k,e,s,s,w,w,p,w,o,?,?,s,u
e,?,f,n,f,n,?,c,?,g,?,s,s,w,w,?,w,o,p,?,v,u
p,f,y,n,t,p,f,c,n,w,e,s,s,?,w,p,w,o,?,k,v,u
p,f,s,w,t,p,f,c,n,k,e,s,s,w,w,?,w,o,p,n,?,u
p,f,s,n,t,p,f,c,n,k,e,s,s,w,w,p,w,o,p,k,v,u
p,f,y,n,t,p,f,c,n,n,e,s,s,w,w,?,w,o,?,?,v,u
p,f,s,w,t,p,f,c,n,n,e,s,s,?,w,p,w,o,p,?,v,?
p,f,y,w,t,p,f,c,n,w,?,s,s,?,w,p,w,o,p,n,v,u
p,x,s,g,t,f,?,c,b,w,t,f,s,w,w,p,w,?,p,h,v,u
p,f,s,b,t,f,f,?,b,h,t,?,f,w,?,p,w,o,p,h,?,u
p,x,s,g,t,f,f,c,b,h,?,f,f,w,w,?,w,?,p,h,v,u
p,x,s,w,t,f,f,c,b,h,t,?,s,w,w,p,w,o,p,h,s,u
p,f,?,g,t,f,f,?,b,h,t,f,s,w,?,p,w,o,p,h,v,u
p,x,s,w,t,f,f,c,b,h,t,f,s,w,w,p,w,o,p,h,v,u
p,x,s,?,t,?,f,c,b,h,t,s,s,w,w,p,?,o,p,h,v,u
p,f,s,b,t,f,f,?,b,?,t,f,s,w,w,p,w,o,p,h,v,u
p,x,s,g,t,f,f,c,b,?,t,f,f,w,w,p,w,o,p,h,s,u
p,x,s,b,?,?,f,c,b,h,t,s,f,w,w,p,w,o,?,h,s,u
p,x,?,b,t,?,f,c,b,p,t,s,f,w,w,?,w,o,p,h,s,u
p,x,s,b,?,f,f,c,b,w,t,f,f,w,w,p,w,?,p,h,s,u
p,x,s,g,t,f,f,c,b,h,t,s,?,w,w,p,w,o,p,h,s,u
p,f,s,w,t,f,f,c,b,h,t,f,f,?,w,p,w,o,p,h,v,u
p,x,s,b,t,f,f,c,b,w,t,s,s,w,w,p,w,o,?,h,?,u
e,?,s,y,t,l,?,c,?,k,e,s,s,w,w,p,w,o,p,k,n,g
e,b,y,w,t,l,f,c,b,n,e,s,s,w,w,p,w,o,p,n,s,g
e,x,y,w,t,l,f,c,?,n,e,s,s,w,w,p,w,o,p,k,s,?
e,x,s,w,t,?,f,c,b,?,?,s,s,w,?,?,w,o,p,n,n,g
e,b,?,y,?,l,?,c,?,g,e,s,s,?,w,p,w,o,p,k,n,g
e,f,y,n,t,a,f,c,b,?,?,s,y,w,?,p,w,o,p,n,s,g
e,x,f,w,f,?,f,w,b,?,t,f,s,w,w,p,w,o,e,n,a,g
p,x,y,w,t,p,f,c,n,n,e,s,s,w,w,p,w,o,p,k,s,g
e,x,f,g,f,n,f,w,b,h,t,f,s,w,w,p,w,?,?,n,s,g
e,x,s,y,t,a,f,c,b,k,e,s,s,w,w,p,w,o,p,k,n,g
e,f,y,y,t,a,f,c,b,w,e,s,?,w,w,p,?,?,p,?,s,g
e,x,y,y,t,a,f,c,b,g,e,s,s,w,w,p,w,?,p,?,s,g
e,x,s,n,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,n,a,g
e,?,y,w,t,a,?,c,b,g,e,s,s,w,w,p,?,?,?,n,s,?
e,x,s,y,t,a,?,c,b,n,e,s,s,w,w,p,w,o,p,k,s,g
p,x,s,n,t,p,f,c,n,k,e,s,s,w,?,p,w,o,p,n,?,g
e,?,y,n,t,?,f,c,b,n,e,s,y,w,w,p,w,o,p,n,y,g
e,f,s,n,f,n,f,w,b,n,t,f,s,?,w,p,?,o,e,n,a,?
e,x,s,n,?,n,f,w,b,p,t,s,s,w,w,p,w,o,?,n,a,g
e,x,s,w,t,l,f,c,?,?,e,s,s,w,w,p,w,o,p,k,s,g
e,x,?,w,f,n,f,w,b,n,t,f,f,w,w,p,w,o,e,n,?,g
e,x,y,y,t,l,f,c,b,?,e,s,y,w,w,p,w,o,p,n,s,g
e,x,y,y,t,l,f,c,b,w,?,s,y,w,w,p,w,o,?,k,y,g
p,x,y,?,t,p,f,c,n,w,e,s,s,?,w,p,w,o,p,n,v,g
e,f,?,g,f,n,f,w,b,k,t,s,s,w,w,p,?,?,e,n,a,g
e,x,s,w,f,n,f,?,b,n,t,s,f,w,w,p,w,?,e,k,s,g
e,x,s,w,t,l,f,c,b,?,e,s,s,w,w,?,w,o,p,k,n,g
e,x,s,y,t,?,f,c,b,n,?,s,s,w,w,p,?,o,p,n,s,g
e,x,s,w,f,n,f,w,b,h,t,f,s,w,w,p,w,o,e,n,s,g
e,x,s,w,t,a,?,c,b,k,e,?,s,w,w,?,w,o,p,n,n,?
e,x,s,g,f,n,f,w,?,h,t,s,s,?,w,p,w,o,e,k,a,g
e,x,f,g,f,n,f,w,b,p,t,s,s,w,w,p,w,o,e,n,s,g
e,f,f,w,f,n,f,?,b,h,t,?,s,w,w,p,w,o,e,k,a,g
e,x,y,y,t,?,f,c,b,k,?,s,s,w,w,p,w,o,p,n,s,g
e,x,s,?,f,n,f,w,b,p,t,f,s,w,w,p,w,o,e,n,s,g
e,x,s,w,f,n,f,w,b,k,t,f,s,w,w,p,?,o,e,n,a,g
e,b,y,w,t,a,f,c,b,k,e,s,?,w,w,p,w,?,p,k,n,?
e,x,s,g,f,n,f,w,b,h,t,f,f,?,w,p,w,o,e,n,?,g
e,f,s,w,f,n,f,w,b,h,t,s,?,w,w,p,w,o,e,n,a,g
e,f,s,g,f,n,f,w,?,?,t,f,s,w,w,p,w,o,e,k,a,g
e,x,?,y,t,?,f,?,b,w,e,?,s,w,w,p,w,o,p,k,s,?
e,f,s,?,f,n,f,w,b,k,t,f,s,w,w,p,w,o,e,n,s,g
e,x,y,n,?,a,f,c,b,w,e,s,y,w,w,p,w,o,p,n,s,g
e,x,s,n,f,n,f,w,b,?,t,f,f,w,w,p,?,o,e,n,s,?
e,x,y,w,t,a,f,c,b,g,e,s,s,w,w,p,w,o,?,k,?,g
e,f,s,g,f,n,f,w,b,k,t,?,s,w,w,p,w,o,?,k,s,g
e,f,f,w,?,n,f,w,b,n,t,s,f,w,w,p,w,o,e,n,s,g
e,x,y,w,?,l,f,c,b,g,e,s,s,w,w,p,w,?,p,n,s,g
e,?,y,y,t,l,f,c,b,n,e,?,s,w,w,p,w,o,p,n,s,g
e,f,s,n,?,n,f,?,b,?,t,s,s,w,w,p,w,o,e,k,s,g
e,x,f,?,f,?,f,w,b,n,t,f,f,w,w,?,w,o,e,k,a,g
e,f,f,n,f,n,f,w,b,h,t,f,f,w,w,p,w,o,e,k,s,g
e,f,f,g,f,n,f,w,?,p,t,s,f,w,w,p,w,o,e,k,a,g
e,f,s,g,f,n,f,w,b,h,?,s,s,w,w,p,w,o,e,n,a,g
e,f,s,w,f,n,f,w,b,h,?,f,?,w,w,p,w,o,e,n,?,g
e,f,s,g,f,n,f,w,?,n,t,f,s,w,w,p,?,o,e,k,s,g
e,x,f,w,f,n,f,w,b,n,t,s,f,w,w,p,w,o,e,k,s,?
p,f,?,?,t,?,f,c,n,p,?,s,s,w,w,p,w,?,p,k,v,g
e,f,s,w,f,?,f,w,b,?,t,?,f,w,w,p,w,o,e,n,s,g
e,?,s,w,f,n,f,w,b,p,?,s,?,w,w,p,w,o,e,k,s,g
e,f,s,w,f,n,f,w,b,n,t,s,s,w,w,p,w,o,e,k,a,g
e,f,s,w,f,n,f,w,?,n,t,s,s,w,w,p,w,o,e,n,s,g
e,f,?,w,f,n,f,w,b,p,t,s,s,?,w,p,w,o,e,k,a,g
e,f,s,n,f,?,f,w,b,p,?,s,s,w,w,p,w,o,e,?,a,g
p,f,y,n,t,p,?,c,n,k,e,s,s,w,w,p,w,o,p,k,s,g
